"id","name","wpca:d1","wpca:d2","result","r","opacity","color"
"5844","Zahradník, Jan (ODS)",-4.94222712529306,2.71995913234074,0.05,0.05,0.7,"blue"
"5866","Velebný, Ladislav (ČSSD)",4.13587192584297,1.01085720531159,0.05,0.05,0.7,"orange"
"5891","Antonín, Pavel (ČSSD)",1.37279518621104,0.845926620785507,0.05,0.05,0.7,"orange"
"5897","Bezecný, Zdeněk (TOP 09)",-6.41971892615039,1.65653788424801,0.05,0.05,0.7,"darkviolet"
"5903","Černochová, Jana (ODS)",-3.89920986142394,2.06749669414582,0.05,0.05,0.7,"blue"
"5909","Farský, Jan (TOP 09)",-5.30671095592744,1.82625526397924,0.05,0.05,0.7,"darkviolet"
"5911","Foldyna, Jaroslav (ČSSD)",3.37767829993079,-0.678360723088416,0.05,0.05,0.7,"orange"
"5914","Gazdík, Petr (TOP 09)",-6.09379551008867,1.67525044089966,0.05,0.05,0.7,"darkviolet"
"5917","Heger, Leoš (TOP 09)",-5.33105821199366,0.093386789528411,0.05,0.05,0.7,"darkviolet"
"5918","Holík, Pavel (ČSSD)",-1.06588209972668,-0.612948518449126,0.05,0.05,0.7,"orange"
"5919","Horáček, Václav (TOP 09)",-4.6597528810483,2.54769335969425,0.05,0.05,0.7,"darkviolet"
"5920","Hubáčková, Gabriela (KSČM)",2.7089563594198,2.9759518407419,0.05,0.05,0.7,"red"
"5921","Huml, Stanislav (ČSSD)",2.06233265659034,-0.922689354889948,0.05,0.05,0.7,"orange"
"5922","Chalánková, Jitka (TOP 09)",-6.01719595661752,1.46468979922323,0.05,0.05,0.7,"darkviolet"
"5926","Chvojka, Jan (ČSSD)",1.57380257027812,-2.26336185334172,0.05,0.05,0.7,"orange"
"5933","Kádner, David (Úsvit)",-3.59660130984504,3.39097284668406,0.05,0.05,0.7,"yellowgreen"
"5934","Klán, Jan (KSČM)",5.13192652079785,1.96065077264835,0.05,0.05,0.7,"red"
"5938","Matušovská, Květa (KSČM)",4.66918501927234,2.1815861913904,0.05,0.05,0.7,"red"
"5939","Korte, Daniel (TOP 09)",-6.01404705797435,3.47151695936603,0.05,0.05,0.7,"darkviolet"
"5940","Kostřica, Rom (TOP 09)",-4.66358130725929,1.38959268304282,0.05,0.05,0.7,"darkviolet"
"5943","Langšádlová, Helena (TOP 09)",-5.66479597771591,3.18104261651515,0.05,0.05,0.7,"darkviolet"
"5948","Nekl, Josef (KSČM)",-1.88770128062,3.04656746921606,0.05,0.05,0.7,"red"
"5955","Pecková, Gabriela (TOP 09)",-6.06985781226322,2.13697473606934,0.05,0.05,0.7,"darkviolet"
"5956","Polčák, Stanislav (TOP 09)",-1.7856023636499,0.619314180602316,0.05,0.05,0.7,"darkviolet"
"5957","Putnová, Anna (TOP 09)",-5.93787670812174,2.05898361790999,0.05,0.05,0.7,"darkviolet"
"5960","Rykala, Adam (ČSSD)",4.14884056048692,-1.14972561604442,0.05,0.05,0.7,"orange"
"5962","Semelová, Marta (KSČM)",4.65867821846059,-1.55137430040307,0.05,0.05,0.7,"red"
"5964","Skalický, Jiří (TOP 09)",-6.3738937396323,1.53977237423563,0.05,0.05,0.7,"darkviolet"
"5965","Sklenák, Roman (ČSSD)",4.66982181772507,-4.54084962280285,0.05,0.05,0.7,"orange"
"5969","Stanjura, Zbyněk (ODS)",-5.83570874458983,2.92206310394038,0.05,0.05,0.7,"blue"
"5975","Štětina, Jiří (Úsvit)",-3.4017132593617,3.1697410615202,0.05,0.05,0.7,"yellowgreen"
"5979","Váhalová, Dana (ČSSD)",3.24629115727908,-1.24231247981463,0.05,0.05,0.7,"orange"
"5980","Váňa, Roman (ČSSD)",2.04290726586706,-1.10772787915769,0.05,0.05,0.7,"orange"
"5987","Zemánek, Jiří (ČSSD)",2.25168780479256,-0.657124086919475,0.05,0.05,0.7,"orange"
"5989","Zemek, Václav (ČSSD)",2.37827766468715,-1.32919337179487,0.05,0.05,0.7,"orange"
"5990","Fischerová, Jana (ODS)",-5.4070156039528,2.89277501371659,0.05,0.05,0.7,"blue"
"5991","Novotný, Josef (ČSSD)",0.833432946396229,-0.937072764880973,0.05,0.05,0.7,"orange"
"5999","Strnadlová, Miroslava (ČSSD)",1.70950653195471,-1.50069854982584,0.05,0.05,0.7,"orange"
"6002","Běhounek, Jiří (ČSSD)",1.93997933077352,-3.9823158494722,0.05,0.05,0.7,"orange"
"6007","Svoboda, Bohuslav (ODS)",-4.96912829067407,2.73138009293193,0.05,0.05,0.7,"blue"
"6074","Fiala, Petr (ODS)",-5.36466842850713,2.62961117299207,0.05,0.05,0.7,"blue"
"6079","Blažek, Pavel (ODS)",-4.41698633732482,2.51491447678684,0.05,0.05,0.7,"blue"
"6105","Okamura, Tomio (Úsvit)",-2.17676051638094,2.82221319135546,0.05,0.05,0.7,"yellowgreen"
"6113","Jakubčík, Igor (ČSSD)",2.96736760644629,-2.85049857494069,0.05,0.05,0.7,"orange"
"6134","Podivínský, Tomáš Jan (KDU-ČSL)",2.25191578057187,-3.38237430066032,0.05,0.05,0.7,"gold"
"6136","Benešová, Marie (ČSSD)",4.46959435101566,-2.95620267130107,0.05,0.05,0.7,"orange"
"6137","Vácha, František (TOP 09)",-4.88641760627359,1.20215772943346,0.05,0.05,0.7,"darkviolet"
"6138","Bělobrádek, Pavel (KDU-ČSL)",-2.40146660740788,-0.335794486753492,0.05,0.05,0.7,"gold"
"6139","Hájek, Josef (ANO)",4.04921148687183,-3.80741757135736,0.05,0.05,0.7,"cyan"
"6140","Komárek, Martin (ANO)",0.590857179172034,-1.71699834069608,0.05,0.05,0.7,"cyan"
"6141","Havlová, Olga (Úsvit)",-2.44460326930691,5.39045654561485,0.05,0.05,0.7,"yellowgreen"
"6142","Herman, Daniel (KDU-ČSL)",2.27630732315454,-3.88440960407835,0.05,0.05,0.7,"gold"
"6143","Berkovec, Stanislav (ANO)",2.91560285849481,-2.40279845821401,0.05,0.05,0.7,"cyan"
"6144","Šrámek, Pavel (ANO)",-2.0009627027602,0.201198036438374,0.05,0.05,0.7,"cyan"
"6145","Šarapatka, Milan (Úsvit)",-2.43204655227157,2.45881333280683,0.05,0.05,0.7,"yellowgreen"
"6146","Adam, Petr (Úsvit)",-2.11041964289071,4.60047819364732,0.05,0.05,0.7,"yellowgreen"
"6147","Adamová, Markéta (TOP 09)",-4.97748606526704,0.536938664513934,0.05,0.05,0.7,"darkviolet"
"6148","Andrle Sylor, Augustin Karel (Úsvit)",-2.72216395520948,2.43413254309338,0.05,0.05,0.7,"yellowgreen"
"6149","Aulická Jírovcová, Hana (KSČM)",1.82394781565179,0.550605371105523,0.05,0.05,0.7,"red"
"6150","Babiš, Andrej (ANO)",0.107614597141672,-1.9064123904446,0.05,0.05,0.7,"cyan"
"6151","Babiš, Miloš (ANO)",3.48683057037417,-4.15277037014879,0.05,0.05,0.7,"cyan"
"6153","Sedlář, Martin (ANO)",0.390491505203184,-2.19216284709328,0.05,0.05,0.7,"cyan"
"6154","Ženíšek, Marek (TOP 09)",-5.58317284622417,2.80145959514602,0.05,0.05,0.7,"darkviolet"
"6155","Zimola, Jiří (ČSSD)",-0.970667988699881,-1.86798340107664,0.05,0.05,0.7,"orange"
"6156","Zelienková, Kristýna (ANO)",1.3387800998987,-1.52399771773836,0.05,0.05,0.7,"cyan"
"6157","Zavadil, Jaroslav (ČSSD)",1.07690124901414,-1.00936511703753,0.05,0.05,0.7,"orange"
"6158","Rais, Karel (ANO)",1.95410457426946,-1.80189979131038,0.05,0.05,0.7,"cyan"
"6159","Zahradníček, Josef (KSČM)",5.3143215559345,1.65025568966171,0.05,0.05,0.7,"red"
"6160","Wernerová, Markéta (ČSSD)",1.11794033679042,-2.21409051302915,0.05,0.05,0.7,"orange"
"6161","Vyzula, Rostislav (ANO)",2.27085790024638,-1.94114128310646,0.05,0.05,0.7,"cyan"
"6162","Vozka, Vlastimil (ANO)",3.49570702264383,-2.96046647251102,0.05,0.05,0.7,"cyan"
"6163","Vozdecký, Josef (ANO)",2.89150210596983,-1.74756176996522,0.05,0.05,0.7,"cyan"
"6164","Vondrášek, Josef (KSČM)",3.13392807984838,2.00487631145972,0.05,0.05,0.7,"red"
"6165","Vondráček, Radek (ANO)",2.35609702675229,-1.57748686667444,0.05,0.05,0.7,"cyan"
"6166","Volný, Jan (ANO)",2.52219967648498,-3.67173705773428,0.05,0.05,0.7,"cyan"
"6167","Volčík, Pavel (ANO)",2.65169658746004,-3.39653909380353,0.05,0.05,0.7,"cyan"
"6172","Okleštěk, Ladislav (ANO)",2.23943876281138,-1.0880442270367,0.05,0.05,0.7,"cyan"
"6173","Nytrová, Pavlína (ČSSD)",1.72867636462105,-1.22454345422583,0.05,0.05,0.7,"orange"
"6174","Nykl, Igor (ANO)",3.69739265875278,-3.06975632456457,0.05,0.05,0.7,"cyan"
"6175","Novotný, Martin (ODS)",-5.06834899203522,0.656678663883301,0.05,0.05,0.7,"blue"
"6176","Nováková, Nina (TOP 09)",-5.53902652026599,2.88274740293799,0.05,0.05,0.7,"darkviolet"
"6177","Balaštíková, Margita (ANO)",2.42562380351951,-3.24351269360827,0.05,0.05,0.7,"cyan"
"6178","Bartošek, Jan (KDU-ČSL)",-0.298588922042183,-1.57909585794734,0.05,0.05,0.7,"gold"
"6179","Benešík, Ondřej (KDU-ČSL)",2.23364426468709,-4.08390304915278,0.05,0.05,0.7,"gold"
"6180","Berdychová, Martina (ANO)",3.92662062599391,-3.9940253834117,0.05,0.05,0.7,"cyan"
"6181","Beznoska, Adolf (ODS)",-5.10587574903112,2.66111899610663,0.05,0.05,0.7,"blue"
"6182","Birke, Jan (ČSSD)",1.56968395939146,-2.00448491813302,0.05,0.05,0.7,"orange"
"6183","Borka, Jaroslav (KSČM)",4.40970377047693,1.859166649849,0.05,0.05,0.7,"red"
"6184","Brabec, Richard (ANO)",1.28720946600014,-2.63137330358371,0.05,0.05,0.7,"cyan"
"6185","Brázdil, Milan (ANO)",0.18523860704184,-2.45902935032251,0.05,0.05,0.7,"cyan"
"6186","Černoch, Marek (Úsvit)",-2.6208862452105,1.60079566956038,0.05,0.05,0.7,"yellowgreen"
"6187","Čihák, Pavel (ANO)",1.10919936530426,-2.97070985446778,0.05,0.05,0.7,"cyan"
"6188","Číp, René (KSČM)",0.535965925924252,3.40419502192039,0.05,0.05,0.7,"red"
"6189","Dobešová, Ivana (ANO)",1.31493999194788,-1.41943185523647,0.05,0.05,0.7,"cyan"
"6190","Faltýnek, Jaroslav (ANO)",3.63552004969673,-4.2000954357464,0.05,0.05,0.7,"cyan"
"6191","Fiedler, Karel (Úsvit)",-2.10322465887168,2.75973982462872,0.05,0.05,0.7,"yellowgreen"
"6192","Fichtner, Matěj (ANO)",2.42446942073362,-0.811814931137639,0.05,0.05,0.7,"cyan"
"6193","Gabal, Ivan (KDU-ČSL)",1.99213251261166,-1.2560134393895,0.05,0.05,0.7,"gold"
"6194","Havíř, Pavel (ČSSD)",1.88963967388392,-1.7491815817394,0.05,0.05,0.7,"orange"
"6195","Hnyková, Jana (Úsvit)",-1.58569160424764,2.36111863884635,0.05,0.05,0.7,"yellowgreen"
"6196","Holeček, Jiří (ANO)",3.6292156574564,-3.71345700466246,0.05,0.05,0.7,"cyan"
"6197","Holeček, Radim (ODS)",-5.77558642803594,2.62254895245438,0.05,0.05,0.7,"blue"
"6198","Holík, Jaroslav (Úsvit)",-4.9910886237754,4.74408840002354,0.05,0.05,0.7,"yellowgreen"
"6199","Chalupa, Bohuslav (ANO)",0.766657502841292,-2.4822163333549,0.05,0.05,0.7,"cyan"
"6200","Chovanec, Milan (ČSSD)",-0.188455101747941,-0.738937269990868,0.05,0.05,0.7,"orange"
"6201","Janulík, Miloslav (ANO)",2.27700757743557,-2.93647966984083,0.05,0.05,0.7,"cyan"
"6202","Jermanová, Jaroslava (ANO)",-1.55384566594602,-0.0194579473763362,0.05,0.05,0.7,"cyan"
"6203","Jourová, Věra (ANO)",-1.96665220903508,0.527844107442126,0.05,0.05,0.7,"cyan"
"6204","Junek, Jiří (KDU-ČSL)",3.36388973583691,-4.35836936026863,0.05,0.05,0.7,"gold"
"6205","Jurečka, Marian (KDU-ČSL)",-2.15460445116479,0.174510350961713,0.05,0.05,0.7,"gold"
"6206","Kailová, Zuzana (ČSSD)",3.87326164584562,-2.55918242018432,0.05,0.05,0.7,"orange"
"6207","Kaňkovský, Vít (KDU-ČSL)",3.31578142277307,-3.93342175521234,0.05,0.05,0.7,"gold"
"6208","Karamazov, Simeon (ODS)",-4.27550442618181,2.22898639271712,0.05,0.05,0.7,"blue"
"6209","Kasal, David (ANO)",2.32619826199337,-3.389927191848,0.05,0.05,0.7,"cyan"
"6210","Klaška, Jaroslav (KDU-ČSL)",0.646453332192223,-2.93208976158952,0.05,0.05,0.7,"gold"
"6211","Kolovratník, Martin (ANO)",1.79606198038572,-2.71140800147511,0.05,0.05,0.7,"cyan"
"6212","Kořenek, Petr (ČSSD)",4.50936126286269,-2.10383845031968,0.05,0.05,0.7,"orange"
"6213","Koubek, Jiří (TOP 09)",-7.01703352975292,1.231883732247,0.05,0.05,0.7,"darkviolet"
"6214","Kovářová, Věra (TOP 09)",-7.19774991258038,2.97674707032427,0.05,0.05,0.7,"darkviolet"
"6215","Kubíček, Roman (ANO)",4.09825300465113,-4.05650349863165,0.05,0.05,0.7,"cyan"
"6216","Kučera, Michal (TOP 09)",-5.7693675795575,3.70483201740844,0.05,0.05,0.7,"darkviolet"
"6217","Kudela, Petr (KDU-ČSL)",2.57906896886069,-4.39534220316306,0.05,0.05,0.7,"gold"
"6218","Lank, Martin (Úsvit)",-1.93635178738587,5.16184428471289,0.05,0.05,0.7,"yellowgreen"
"6219","Lorencová, Jana (ANO)",1.48187328415504,-2.02725898946123,0.05,0.05,0.7,"cyan"
"6220","Mackovík, Stanislav (KSČM)",0.406747217803801,1.87610422690797,0.05,0.05,0.7,"red"
"6221","Maxová, Radka (ANO)",0.976774231471113,-2.09920340566047,0.05,0.05,0.7,"cyan"
"6222","Mihola, Jiří (KDU-ČSL)",2.78387881146201,-3.07437306105279,0.05,0.05,0.7,"gold"
"6223","Nohavová, Alena (KSČM)",5.60338881510021,1.47123542803754,0.05,0.05,0.7,"red"
"6224","Ondráček, Zdeněk (KSČM)",5.47345435352049,1.81368095165756,0.05,0.05,0.7,"red"
"6225","Pastuchová, Jana (ANO)",0.80231891495382,-2.75331536186764,0.05,0.05,0.7,"cyan"
"6226","Sedláček, Jan (ANO)",3.64476691765841,-3.97103586957312,0.05,0.05,0.7,"cyan"
"6227","Pavera, Herbert (TOP 09)",-6.2084148865395,1.1933178293888,0.05,0.05,0.7,"darkviolet"
"6228","Pěnčíková, Marie (KSČM)",5.5801112172295,1.81689306255619,0.05,0.05,0.7,"red"
"6229","Petera, Miloš (ČSSD)",-0.136130180474217,0.312414912480226,0.05,0.05,0.7,"orange"
"6230","Pfléger, Stanislav (ANO)",3.26022483329866,-3.83445727817523,0.05,0.05,0.7,"cyan"
"6231","Pilný, Ivan (ANO)",2.79209818773027,-1.88027296612406,0.05,0.05,0.7,"cyan"
"6232","Pleticha, Lukáš (ČSSD)",0.279212225139058,0.331448169515768,0.05,0.05,0.7,"orange"
"6233","Pojezný, Ivo (KSČM)",4.96150528653529,1.92243255503394,0.05,0.05,0.7,"red"
"6234","Pražák, Karel (Úsvit)",-2.9676965359722,2.54235541275934,0.05,0.05,0.7,"yellowgreen"
"6235","Procházka, Roman (ANO)",2.51744250026719,-3.22310904746685,0.05,0.05,0.7,"cyan"
"6236","Schwarz, Bronislav (ANO)",2.88796396452175,-4.22431385927633,0.05,0.05,0.7,"cyan"
"6237","Soukup, Zdeněk (ANO)",3.12410264922462,-3.90012579837782,0.05,0.05,0.7,"cyan"
"6238","Stupčuk, Štěpán (ČSSD)",3.25848703801284,-2.90752224111196,0.05,0.05,0.7,"orange"
"6239","Toufar, Lubomír (ČSSD)",1.84358393830212,-2.88156762699446,0.05,0.05,0.7,"orange"
"6240","Tureček, Karel (TOP 09)",-4.72504154807647,3.7650027871606,0.05,0.05,0.7,"darkviolet"
"6246","Kott, Josef (ANO)",3.20771994828288,-3.2257939484244,0.05,0.05,0.7,"cyan"
"6268","Gabrhel, Vlastimil (ČSSD)",1.92636054734144,-2.30310512867515,0.05,0.05,0.7,"orange"
"6279","Luzar, Leo (KSČM)",2.82468127807467,0.927710949843608,0.05,0.05,0.7,"red"
"6280","Plíšek, Martin (TOP 09)",-4.47009454649544,1.52109942497213,0.05,0.05,0.7,"darkviolet"
"6284","Syblík, Zdeněk (ČSSD)",2.44400016342104,-0.924521121728084,0.05,0.05,0.7,"orange"
"6288","Šánová, Zuzana (ANO)",1.20826411807438,-1.10771278876072,0.05,0.05,0.7,"cyan"
"6292","Golasowská, Pavla (KDU-ČSL)",0.417447560452255,-0.526335982770805,0.05,0.05,0.7,"gold"
"64","Kasal, Jan (ANO)",-1.24023504979953,0.187781880162658,0.05,0.05,0.7,"cyan"
"65","Kašpárek, Miroslav (KSČM)",3.88922002608807,2.33503054911233,0.05,0.05,0.7,"red"
"66","Kavan, Petr (KDU-ČSL)",2.43484212626234,-3.63362266156848,0.05,0.05,0.7,"gold"
"67","Klas, Jan (ANO)",0.341671159357516,-1.19895157064136,0.05,0.05,0.7,"cyan"
"68","Klučka, Václav (ČSSD)",4.17399718615598,-4.19544810485865,0.05,0.05,0.7,"orange"
"237","Sobotka, Bohuslav (ČSSD)",0.673375160224727,-0.220694488822222,0.05,0.05,0.1,"orange"
"252","Zaorálek, Lubomír (ČSSD)",0.088944775935813,0.0773533735418139,0.05,0.05,0.1,"orange"
"303","Filip, Vojtěch (KSČM)",2.9737191648124,5.40577342867277,0.05,0.05,0.1,"red"
"305","Grebeníček, Miroslav (KSČM)",3.06786745039735,4.95582404035868,0.05,0.05,0.1,"red"
"309","Kováčik, Pavel (KSČM)",3.30545177880286,5.78495028115519,0.05,0.05,0.1,"red"
"312","Bebarová Rujbrová, Zuzka (KSČM)",3.08555169256816,4.97002170908543,0.05,0.05,0.1,"red"
"346","Bendl, Petr (ODS)",-4.62739018732425,2.26216259187657,0.05,0.05,0.1,"blue"
"354","Černý, Karel (ČSSD)",2.59197676106116,-1.70015383125194,0.05,0.05,0.1,"orange"
"377","Kalousek, Miroslav (TOP 09)",-6.22323854216125,0.674258343024993,0.05,0.05,0.1,"darkviolet"
"392","Lobkowicz, Jaroslav (TOP 09)",-6.88796763287127,0.00588346658709776,0.05,0.05,0.1,"darkviolet"
"4","Benda, Marek (ODS)",-3.50267724498339,0.967170207355166,0.05,0.05,0.1,"blue"
"401","Němcová, Miroslava (ODS)",-5.41236411304014,1.10069913516124,0.05,0.05,0.1,"blue"
"422","Urban, Milan (ČSSD)",1.90108582515194,1.68988385629691,0.05,0.05,0.1,"orange"
"443","Stropnický, Martin (ANO)",-0.833591557496575,-0.335624662252738,0.05,0.05,0.1,"cyan"
"467","Adámek, František (ČSSD)",1.83031719897627,-1.71106974389881,0.05,0.05,0.1,"orange"
"4778","Grospič, Stanislav (KSČM)",3.97412733176308,5.60032148964024,0.05,0.05,0.1,"red"
"5261","Dolejš, Jiří (KSČM)",3.70065549768547,6.00350214322718,0.05,0.05,0.1,"red"
"5268","Vostrá, Miloslava (KSČM)",4.06865603037256,5.56903103812884,0.05,0.05,0.1,"red"
"5269","Mládek, Jan (ČSSD)",1.04531928745047,0.112936466567357,0.05,0.05,0.1,"orange"
"5272","Votava, Václav (ČSSD)",1.98444292832675,-3.35665279558882,0.05,0.05,0.1,"orange"
"5273","Pospíšil, Jiří (ODS)",-1.3045157908041,-0.389261612192409,0.05,0.05,0.1,"blue"
"5279","Krákora, Jaroslav (ČSSD)",1.37589004330496,-0.873370281916365,0.05,0.05,0.1,"orange"
"5282","Šenfeld, Josef (KSČM)",3.64658016826216,6.12519370081815,0.05,0.05,0.1,"red"
"5290","Marková, Soňa (KSČM)",3.09316874084089,4.65619250318885,0.05,0.05,0.1,"red"
"5297","Hašek, Michal (ČSSD)",0.393477967047237,0.211352434010038,0.05,0.05,0.1,"orange"
"5307","Černý, Alexander (KSČM)",4.27275561573023,6.07274720931244,0.05,0.05,0.1,"red"
"5310","Seďa, Antonín (ČSSD)",0.00191410686551794,-0.65951095138885,0.05,0.05,0.1,"orange"
"5313","Koníček, Vladimír (KSČM)",4.22236727190215,6.25503968239097,0.05,0.05,0.1,"red"
"5314","Hovorka, Ludvík (KDU-ČSL)",-0.216161761577007,-3.15130517170941,0.05,0.05,0.1,"gold"
"5321","Konečná, Kateřina (KSČM)",1.30240198413572,3.42178401078862,0.05,0.05,0.1,"red"
"5322","Opálka, Miroslav (KSČM)",3.91044507265529,6.26271165604061,0.05,0.05,0.1,"red"
"5342","Böhnisch, Robin (ČSSD)",1.50753494762903,-1.92675747482355,0.05,0.05,0.1,"orange"
"5402","Jandák, Vítězslav (ČSSD)",0.642461906543361,-0.29601918447593,0.05,0.05,0.1,"orange"
"5433","Koskuba, Jiří (ČSSD)",0.531938337362123,2.31950751908976,0.05,0.05,0.1,"orange"
"5447","Bohdalová, Vlasta (ČSSD)",3.15064705665086,-0.474373863536906,0.05,0.05,0.1,"orange"
"5456","Dolejš, Richard (ČSSD)",2.37982817604261,-1.1272635529934,0.05,0.05,0.1,"orange"
"5459","Fiala, Radim (Úsvit)",-1.97288620455186,3.69289598805382,0.05,0.05,0.1,"yellowgreen"
"5461","Halíková, Milada (KSČM)",2.82653121343305,4.96851047005761,0.05,0.05,0.1,"red"
"5462","Hamáček, Jan (ČSSD)",2.48895918839467,0.25083626333103,0.05,0.05,0.1,"orange"
"5476","Laudát, František (TOP 09)",-7.77399237433353,-0.111728335830119,0.05,0.05,0.1,"darkviolet"
"5487","Petrů, Jiří (ČSSD)",2.21997386371705,-2.87241001037785,0.05,0.05,0.1,"orange"
"5490","Ploc, Pavel (ČSSD)",2.45254220075681,-0.862739874250279,0.05,0.05,0.1,"orange"
"5502","Snopek, Václav (KSČM)",3.54968455424864,5.54800444490066,0.05,0.05,0.1,"red"
"5506","Šidlo, Karel (KSČM)",2.80146812099782,6.30090372172882,0.05,0.05,0.1,"red"
